gene_set,AUROC,within_AUROC
random_207,0.8792314945780292,0.6670752229685087
random_208,0.8841697046968279,0.6726127255899773
random_209,0.8796719812826354,0.661976661720334
random_210,0.8822370969491315,0.6907413533115963
random_211,0.8798543737673566,0.6699588936504325
random_212,0.8778257000750377,0.6680629900290841
random_213,0.8747017860739796,0.6582515329066464
random_214,0.8772963413041506,0.660290691026816
random_215,0.8810870724899452,0.6817850776094617
random_216,0.8804459319171354,0.6741097872141318
random_217,0.8830638395831535,0.6950491262025736
random_218,0.8775289802622114,0.6749530157864686
random_219,0.8891103496667574,0.7122588779753609
random_220,0.8819714768257509,0.683145277100004
random_221,0.8758685224659287,0.6539922291784617
random_222,0.8782736020080881,0.6646243962598103
random_223,0.883220555455948,0.6899968876444423
random_224,0.8809997498743838,0.687895556861829
random_225,0.8762322006848572,0.6659102054012358
random_226,0.8873099986054943,0.6941797792788444
random_227,0.8790961389901566,0.6867823430080203
random_228,0.8830496731765732,0.6861207178922304
random_229,0.8826741527271439,0.6853112616741723
random_230,0.8843402549510484,0.6977287075723676
random_231,0.8801633785108893,0.6712163401824428
random_232,0.8847569465196017,0.6937965296730338
random_233,0.8824303355888908,0.6822920233904846
random_234,0.8885108229132772,0.7090405649588439
random_235,0.8804650787010291,0.6908989389776377
random_236,0.8815938535503449,0.688252555120687
random_237,0.8761638035030868,0.6587288056519918
random_238,0.8853852487864481,0.7006240904312822
random_239,0.8818259391331488,0.6869303741283974
random_240,0.8772387902774181,0.6595945708815092
random_241,0.8789096515285332,0.6692114841072163
random_242,0.8831875742906282,0.6892969178376427
random_243,0.8845426796200747,0.6905358370790727
random_244,0.880580180754494,0.6854579984351256
random_245,0.8787979804016619,0.6627667259923647
random_246,0.874750372421548,0.6644734759546851
random_247,0.8767104275819936,0.6639879806706646
random_248,0.8801084836853906,0.6857397833125374
random_249,0.8867945848910846,0.688388051183417
random_250,0.8852865266405916,0.6960296353940971
random_251,0.8791314443315559,0.6697239022656701
random_252,0.8775087267278036,0.6670960211827738
random_253,0.8795035338543915,0.6746180978812817
random_254,0.8834721198477997,0.6948669769352331
random_255,0.8819081706963453,0.6881413380273473
random_256,0.8769058797227811,0.650691655688266
random_257,0.8818142075776995,0.6843261527169773
random_258,0.8820535977138961,0.6777374381459679
random_259,0.8833045578199671,0.682475720308968
random_260,0.8802466061495485,0.6698972967076705
random_261,0.8786236671956934,0.6667082844864938
random_262,0.8787011397316794,0.6626762421207155
random_263,0.8785741954477138,0.6594148089529757
random_264,0.8820874642796271,0.6886235257851668
random_265,0.8755553120704425,0.6671529291895266
random_266,0.8802492623507824,0.6766073301233342
random_267,0.883137659842443,0.6872940804328717
random_268,0.8877782647480039,0.7009147949848457
random_269,0.8826758128529151,0.690411985128538
random_270,0.8792952434076405,0.67552304622863
random_271,0.8847627016222749,0.6983260801740203
random_272,0.8867453344932079,0.6982724915962263
random_273,0.880880331493914,0.6732365072874175
random_274,0.8800424106796998,0.6619312943176305
random_275,0.8834724518729539,0.6785423571537522
random_276,0.8773770234166274,0.6759490613421444
random_277,0.8755695891520742,0.6607139394016374
random_278,0.8791863391570546,0.6724646399168349
random_279,0.8769166152027678,0.6651665759221848
random_280,0.8845770995610628,0.6837328376680433
random_281,0.8761284981616874,0.6593401903538226
random_282,0.887767971968223,0.7018230012299929
random_283,0.8766350578719844,0.6736626129264777
random_284,0.8853206145564254,0.683907215148179
random_285,0.8815080803855033,0.6746558222116111
random_286,0.879595504822112,0.6814943782417986
random_287,0.8837281112417077,0.6876467225606958
random_288,0.8821146903422736,0.6945055471382229
random_289,0.8828934000039843,0.6953800768711044
random_290,0.8757539737877208,0.650648781503331
random_291,0.8823870616437901,0.6809142015720433
random_292,0.8836121237878315,0.6908472923897433
random_293,0.8813215929238799,0.6891141691001161
random_294,0.8793451578558258,0.6745642864958002
random_295,0.8799104860184207,0.6675272171409343
random_296,0.88302034428795,0.6969573205926275
random_297,0.8826046487948593,0.6891965712270158
random_298,0.8879728314883802,0.693709541068309
random_299,0.8817725937583698,0.6697161636906346
random_300,0.8859022119515775,0.6975845162517548
random_301,0.8810752302594445,0.6705128632589821
random_302,0.8832366033384023,0.6772544115765194
random_303,0.8820858041538561,0.6793398852252641
random_304,0.8828171448935638,0.6772650713790739
random_305,0.8804838934597685,0.6847217539341742
random_306,0.8812634885218904,0.6886996257827764
random_307,0.8752927908485013,0.6572726325676297
random_308,0.883300462843065,0.6795795460625684
random_309,0.8862015879656376,0.6863574026746497
random_310,0.8787006970314738,0.6615570647578316
random_311,0.8806341901795813,0.6651480811124336
random_312,0.8815056455343724,0.6874313142201487
random_313,0.8766274212934372,0.6658031775432388
random_314,0.8855718469231229,0.6911316137630955
random_315,0.8867835173859439,0.7032531487850303
random_316,0.8831517155739719,0.6922417281475166
random_317,0.883966837327596,0.6863941495693786
random_318,0.8833721802763778,0.688927280412192
random_319,0.87976428427551,0.6686701801442578
random_320,0.879548357250212,0.6573858159713375
random_321,0.8897429682606087,0.6954396707359096
random_322,0.8829357885486738,0.690394647410063
random_323,0.8813489296615779,0.676192551548564
random_324,0.8830348427196845,0.6859969520810782
random_325,0.8827590404915743,0.684583660230119
random_326,0.8766612878591682,0.6540419827357334
random_327,0.8840800579051868,0.6925194909202061
random_328,0.8756819243292538,0.6539851966082213
random_329,0.8780478249032146,0.6567898781782815
random_330,0.8754005883485733,0.6580591090685225
random_331,0.883757440130331,0.6922188550893064
random_332,0.8853097684013874,0.701586083834825
random_333,0.8820249328755814,0.6726518976380366
random_334,0.8777083845205446,0.670558668393376
random_335,0.8795087355818076,0.6632638711251995
random_336,0.8769593357726114,0.665058025708579
random_337,0.8890651942457827,0.70285683039301
random_338,0.8815491408295759,0.6804337622050236
random_339,0.88270370296587,0.6914235554658025
random_340,0.8838398930436303,0.6804945604389363
random_341,0.8787498367542992,0.6577886453386799
random_342,0.8808990355776021,0.6815720255597862
random_343,0.8865277473421387,0.7035556976552667
random_344,0.884705593295748,0.6957682572182599
random_345,0.8798369977842855,0.6768908892358364
random_346,0.881027972012493,0.6743058738976907
random_347,0.8803961281440015,0.6691838599017934
